"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-6181.41068348065,6.0262420137305,0.0000000190170485543757,6.73179524442604
"2","GTR","relaxed_log_normal","yule",-6207.48019476177,7.33455913543865,9.06354760229899e-20,8.53122469919374
"3","GTR","strict","birth_death",-6182.1458875657,4.97366817717772,0.00000000911691777889126,8.38225988865154
"4","GTR","strict","yule",-6191.82091967445,6.82915207526005,5.72842169766994e-13,6.36074845416683
"5","HKY","relaxed_log_normal","birth_death",-6188.43736440787,5.32109245893346,1.68847394175523e-11,11.8117762191557
"6","HKY","relaxed_log_normal","yule",-6175.16676461871,5.47209442629854,0.00000979135107008528,10.2665215546213
"7","HKY","strict","birth_death",-6186.40043262271,6.69063504773101,0.000000000129456123117785,9.44262804996094
"8","HKY","strict","yule",-6175.76938001096,5.51857866280815,0.00000535957167166706,7.96312215332395
"9","JC69","relaxed_log_normal","birth_death",-6163.64223774614,4.62756431258208,0.990560600231946,5.47334694648558
"10","JC69","relaxed_log_normal","yule",-6171.00487028978,5.1308479379586,0.000628536298831155,8.79822776955703
"11","JC69","strict","birth_death",-6168.45950316635,4.53789645738005,0.00801252246122382,5.8957354924397
"12","TN93","relaxed_log_normal","birth_death",-6170.78508200091,4.94357234805724,0.000783038660754584,5.89735735453225
"13","TN93","relaxed_log_normal","yule",-6182.4987118144,5.67828772001254,0.00000000640646435086263,11.4181464308274
"14","TN93","strict","birth_death",-6179.68821479445,5.06684283242545,0.000000106463750399786,9.95645390030311
"15","TN93","strict","yule",-6182.02646059182,4.68957562211985,0.0000000102734074739777,10.6658112750499
